100133401       1121621062221 1121111 1122 25322222 122231211111111 232121112  220013311131  1221221311111221111111  123113        41203          2 21  2 5141  300133010901192311 0003639       02231 000413   000375114033931 2  01 55231252 3
100134402       1521624561211 22112212 211 11411113 441233921912212 311112111  220013411113  3993212221221111111129  123112        20206          2 22  2 3116  300134010911215611 0004859       01132 000665   000604222853952 2  07 35331232 1
100135415       1610110181123 1121111 1122 98422223 422211291121921 232231112  220013525531  1221291311111211291191  123291        10101          3 31  1 4149  300135010983235133 0003189       08232 000361   000328440513914 2  01 53924242 1
100136505       1221611172921 1121111 1122 21122222 122211111221221 132211112  220013611133  1221231321111221211112  111124        41203          2 22  2 4141  300136011123223733 0014649       01132 001664   001511443223913 1  01 24421242 3
100137512       1632613032121 22112211 211 25311112 211123222112212 311112221  220013711112  3213112222122111111221  121111        20201          1 31  2 5132  300137011164215543 0009769       21132 001235   001121334433932 2  02 44831252 2
100138530       1221610411211 12112211 299 23319112 411123922112212 311112241  220013815112  3193122222222111111221  114211        21205          9 21  2 3112  300138011251223312 0011109       02132 002220   003474440523914 2  14 32914132 2
100139580       1621719071922           22    22223                         1  120013915211  19       1               23223        10202          2 11  1 1244  300139011384125743 0000009       03112 000000   001742333723912 2  00 32811212 2
100140609       1511620411221 12112211 211 11211111 111123122112219 311112941  220014012113  3113112923122111111121  121111        31201          1 22  2 2132  300140011462194821 0002679       02132 000534   000485113153941 2  14 37041222 1
100141631       1121723652222 1121111 1122 21322224 122211211921121 232441112  120014111331  1221231311111222291112  121125        41201          2 15  2 51412 300141011644141941 0003529       01232 000400   000363113353941 20001 4573125122
100142651       1611621342321 2321111 3122 24322223 322291211191921 232221112  220014215131  1221229391199291121912  121225        11203          2 15  2 4141  300142011724215843 0001089       04231 000217   000197222423912 1  14 55131242 1
100143662       1421115252123 2121111 1122 51122213 133231211221191 232211112  220014391533  1221221311111212211119  923121        41203          2 21  2 4141  300143011744220242 0007689       02232 000972   000882332553952 2  02 55732242 1
100144702       1311622141911 1121111 2122 21322223 122211211221121 232221112  220014415131  1221221311112211121112  121123        40801          2 22  2 41411 300144011751223212 0001849       01232 000209   000190442923914 10001 54221242 2
100145718       1311725212112 1121111 2122 53422223 423212211222129 232221122  220014595221  1221131313211221121112  921224        20500          2 11  2 4126  300145011932123623 0005369       06222 001072   000973113313911 2  14 43622242 2
100146718       3511125101113 1121111 1122 23322223 122291211221121 232231119  220014612491  1221221391111222121112  121121        41203          2 12  2 4141  300146011953184432 0002699       10222 000306   000278113313911 2  01 59941242 1
100147727       1411621412921 2131112 2122 24422212 111299111122911 291112112  220014712131  1221229319112221121119  121221        41201          2 11  2 3141  300147011982193523 0003529       10112 000446   000405331023911 1  02 37441232 2
100148770       1432722021912           11    11112                         1  220014821211  39       2               21113        40000          9 92  1 5226  300148012112122223 0000009       07132 000000   003643331133931 2  00 23524152 2
