100476732       131122021211212299222912232444444     1444441     99  99  2134422004761512322244422212292212933922121 211222329133224424        44223142144141 1300476081591204419 001000999992  06232       025001034113158841       22614122 2
100477828       1321223032122112901111131212     4131422     14411  08  0812 41220047711131212222111 1211313311311211 233222122121124113        1411211114411611300477081604204137 001000908082  11132       111001852333458851  00   22011212 2
100478305       111021884211219151222913324                                    22004781112391234492991139343313211222 21122292113119442           3232 11  2 6  300478081752203729 0010009    2  21112       086000600331028811       25031142 1
100479609       122222106222212238222214222111113     1131311     09  09  2131112004791422212244422212232312122122121 211222321133111111        13221232113111 1300479081861215519 001000909092  02132       001000533113158841       45532232 1
100480352       152122326192219224229912324                                    220048013133223222121 9199343999339911 21192232111111322           9931 11  2 6  300480083804203135 0010009    2  05232       075001367331058951       24321212 3
100481864       1121221062222112902222122133     4443412     31434  06  9931144220048111132112333122122323121221311121 11222321113122224        34322431114132 4300481084483203032 001000906992  03132       007001328334128911       24021222 3
100482276       1611228422112122512222192221     2434112     31232  04  0129324220048212123122329922222222121133321222 31222211133121223        41222132112131 2300482086194202838 001000904011  09232       197000775334759051       27241232 2
100483978       122121384291212251222214212123143     1143422     02  02  22323220048311123122443222122223123221221222 33222121133123421        4322254213412132300483086492201728 00100090202   06232       017000712112239031  00   56541252 1
100484315       123222240192211106111212321244343     3344432     02  02  12 4422004841112321222212221232223331131111 131112221111114323        43113249244132 2300484086621203012 001000902022  25132       067002636113329011       24221132 3
100485765       1121225252122122142222142223     4444421     44444  99  9821 4422004851112212244422212221312122122121 213111321131191194        44221142244149 4300485086883204237 001000999989  02131       067000678221529011       35932232 3
100486401       1421212422212122382222143321     1113211     33422  02  012121122004861112212233322222122313922232212 233222211133122421        32221532334121 2300486086934201434 00100090201   01232       007001101114029011       43321242 2
100487856       1111228272312122512222143223     4434112     44414  04  042124422004871212312244322212222112133122121 211222321133124323        41222242144111 4300487086973202634 001000904042  01232       015000865113139031       18541212 1
100488212       152122311212212251222213222124143     1241422     06  06  2222422004881112312223322222222112132222122 211222912113124421        43221342114121 2300488086982201524 00100090606   08222       061000626113319011       37141252 2
100489352       111031521211312212222224323141141     2131432     01  06  91 4122004892232312222212922122212132111122 911999999911192121        41392132114131 2300489000691184512 001000901061  05232       053000319331035731       48541232 3
100490402       1311321911123112539191221312     4444422     44444  99  9912 44220049095323112222111 1911322313131222 111222921191112324        44113141144142 4300490000724203138 001000999992  01132       109000354222825712       44121232 2
100491660       162131951212311190112223111243132     2133414     08  08  12 43120049111933113222111 1132342311311212 133122211211122221        32113131134112 4300491001561132811 001000908082  06231       117000637222655752       38141232 2
100492708       152132114231311211112212324314344     2134432     09  04  12 14220049291331121111111 1131343212131212 211112321133194323        44113231144132 2300492001672204422 001000909042  04232       031001162221435722       33521152 2
100493954       131031264212311142122229923                                    22004932332141333312222131319939331119 13122222123111312           3921 91  2 6  300493002582182225 0010009    2  17222       011000836331035721       24021232 1
100494304       162131023212311150112222311                                    120049411223123333121 21313131131111221 3122232223312322           1139 12  2 6  300494003043102039 0010009       02231       003001235314935831       25231252 2
100495601       1621314561223111241119121112     4244221     44422  99  9912 42220049521331313111111 12113433112112121 13211322111114114        42113141144122 2300495006444205038 001000999991  03132       121001110332535932       32911222 1
100496706       1521322401913112421192133113     4444222     32434  99  9919 44220049691323213222111 1133349312311291 111922291111114214        42113131124132 4300496006754184331 001000999991  10132       129000561331155951       36541232 3
100497561       1531313302113111231111221111     3141321     13422  01  0112 31120049715311211111111 11123213113112121 23111212121113224        13312211234122 2300497009073201839 001000901012  19232       099002034331036021       32011252 1
100498734       1321329862913192179211143234     4343311     43443  99  082234322004989133322333322922232123322332122 211222322221123124        33221142334141 3300498009694183833 001000999082  15232       163001328222336021       23322232 3
100499814       141132355112319173911912324                                    220049923323212199111 1932312919111119 13322229112199312           1121 12  2 2  300499009941182911 0010009    2  03232       039000379113956051       34731232 2
100500920       1310310232123122172222123222     3333311     33333  02  0221233220050093332122444122222323121221321222 33222921133124223        3332213223313513300500010323205331 001000902022  06132       117000119225036022  00   5593123132
100501915       1611328272323111511111211913     4333424     14414  99  0312 43120050191391212111111 1112323311311911 123119211139123193        34312111344116 4300501010744175733 001000999031  19112       329000416334426112       42311232 1
100502781       151031202192312251222213323                                    120050215323222333122221321121232321222 2122212113312342           3224 11  2 6  300502011323192234 0010009    2  09232       021000551112236131       53223242 2
100503706       1221315071223112452112921212     3322221     31422  99  9913 33220050321323292222111 21119139132112991 99222992112124292        22313231214122 2300503011403184633 001000999992  10132       083000706331136131       38341232 2
100504870       123132891132312290221112322                                    12005041522322233322222231212993322121 13922212113211322           2221 21  2 6  300504013642201824 0010009    1  04132       043003394330456252       22014112 2
100505203       1421312021923112531112121211     4444421     33222  07  0812 44220050531323213111112211323933113112121 11222111121114224        44112131132122 2300505014343184337 001000907082  04132       001000712110736221       47041232 2
100506765       111031510112311253222223323                                    120050612323122333221 91313123133321222 3122212113311122           2221 11  2 6  300506017343152034 0010009    2  04132       157000881221526311       16641222 2
100507478       1321322172213111901121133112     3344312     34314  98  0822133220050791333212222122222323121123311111 33112311111114124        43322232143114 4300507020014185532 001000998082  03132       153000419331136421       55031242 2
100508703       1521321342323122512222132223     4344333     41412  98  0631 43220050891322222333222221223123132311222 11222212112191324        43392142114111 2300508020164185534 001000998062  11132       153000678334736431       34831232 3
100509847       152031355111312202222213324                                    220050993323222222121 11221121121321221 1122232313111432           3211 11  2 6  300509021373205434 0010009    2  08132       097001149221436532       24731242 2
100510718       143131232291312290922213324                                    22005109532222333322212231212932122121 21122222111322132           2232 21  2 6  300510021831184412 0010009    2  16222       005002269113316511       31811122 2
100511757       132132416111311153111222121224242     3411422     99  99  12 24120051111419212111111 1139313311311111 131221321113124122        42312111114122 2300511021892201723 001000999992  02231       710000419334726511       56031252 1
100512585       112132256222311154111223111                                    120051225923113212111 12313229213112222 3122232123212122           1131 11  2 6  300512022062192021 0010009    2  28222       055001525113326511       23121222 3
100513336       133232525212311134111222111123222     2122432     99  01  12 23120051311391313111111 1911343911211212 133211212211114222        22113121124132 2300513022501103018 001000999011  06112       081002290333426511       33621222 2
100514256       151031425212311144911122121444444     2144442     99  99  12 44220051425333212222121 12321133133322112 31222111113193324        44112141144142 2300514023462210624 001000999992  05232       077000494330126612       43321232 3
100515501       1321320181113122532222242121     3233111     33333  98  042133222005153132212244412212222212122122121 211222222231111193        31222132333139 3300515023534210439 001000998041  04132       059001287330456652       33721232 1
100516915       132132240191312252222214222241332     1144422     99  99  2124112005161372212233322212222312132122122 211222321133121323        32221142144121 2300516023672202623 001000999992  17232       083000432334456652       44631292 1
100517717       1621312431913122512221123223     4314211     44413  08  0222143120051711322123433229122323129193221911 31122321113124221        4222214124411113300517025373185438 001000908022  19131       133000476113926611  00   3453123112
100518337       1421314561213122519222192222     4144411     44444  01  0123141120051811332122449929922323121331929222 11222221133122124        44229249144141 4300518026174202532 001000901011  07232       023001235331956752       25931922 1
100519407       132132993292311945221212311244433     2313424     05  05  12 44220051991333113111111 1112343911311212 111222221221112224        3311311113412214300519027821185311 001000905051  24132       117000784331036731  00   43523252 3
100520910       141031227221311190111122111142211     3422411     04  04  32 4222005202333321311111221112243313331111 123122111111123122        11392121124115 1300520027831185518 001000904041  08132       051000618333426711       25031292 2
100521435       132132425212311145111213111344441     2144424     99  99  12 44120052111411111122111 11113413112112121 33111111111114124        41113441144122 4300521028061214017 001000999991  02131       017001484444556753       33221232 2
100522650       112132242221311251221113123344441     1141412     06  99  22344120052211292122231222222313199192321122 31222921143123324        41221349114111 2300522028271145713 00100090699   14232       085000483440536724       55831252 2
100523608       161132018112319299221113223                                    120052393433122299111 2931312123131299 23122232111111431           1132 11  2 2  300523028703214931 0010009    2  03232       111000581225056852       33621232 3
100524414       1510319512123111991111221211     2222211     22222  02  0212122220052495311313111111 11112233132312121 22212212121223322        22113221122121 2300524029004214837 001000902022  01132       079000501225036822       32511232 2
100525806       1321327081123111451119221313     2442221     43422  99  9812 24220052591311213111111 11112413132112121 13121112221111114        22113141134122 2300525029083214939 001000999981  19112       303000419334436822       45031252 1
100526423       142131712112311190911111324444343     3244343     99  98  32 44220052621333213224111 1931349311391219 233929322223994223        43319149143146 3300526029681185019 001000999982  02112       123001671334356851       13921292 3
100527478       152132191111311173111122311244444     2244444     99  99  12 44220052721331211111111 1112349311311219 139129221121113224        44112141144142 4300527029872185125 001000999992  03132       175000784331156851       53721252 2
100528816       1321323842913192992229942224     4444493     44444  99  9933 4412005282542212944422222933312323132222 211222323143111224        44392942144145 4300528031674200239 00100099999   06231       021000390222626912       49999122 3
100529336       111031521211311153111112321234331     2341413     08  04  12 34120052915223213111121 1111343311311112 131222211122124323        31113541114116 3300529031852192722 00100090804   05112       197000427333436931       34531252 2
100530616       111132031212311908191112321                                    120053012233213292191 19393233311119199 1192239111119211           1131 91  9 2  300530032481103314 0010009    1  03132       081000253222326911       39541292 2
100531607       143232243192312245292214292341443     1143411     01  99  2934112005311122312244422222122312332122912 233222221133123124        43221442134111 1300531032801101918 001000901992  22132       109000832113356951       45031232 3
100532321       122131023212311190111121321322222     2122222     08  08  12 22120053211313111131111 11112213113311121 11122222221111292        22113221122121 2300532033162182329 001000908089  15132       009001619331026911       33321112 2
100533701       1621319512113111111122233232     2434234     33412  99  0192 2422005339132311343312222122112312132222 231222122121113223        42322231134111 2300533033874210733 001000999012  01232       101000891223557052       53421242 2
100534952       122131011112311151212223311444443     2244434     98  99  12 44120053491311113422121 21123133112111121 11122221141213324        43113141144132 4300534034201213619 001000998992  02232       019001115222437032       25231232 2
100535618       1311321931113111021121132112     1133221     43413  09  0412 11120053525333212212112212333131133111111 33111111141114123        32222141134112 3300535034434174531 001000909042  19232       081000189221457052       56131222 3
100536203       142131011112311151119122311341423     1332422     01  01  92141220053691333212122111 12922123133311121 31122212211223324        23323231124122 2300536037342200629 001000901012  05232       009001864110737121       23321252 2
100537215       112132264212312238222214232131131     1331312     01  01  2123112005371122212244222222222112122332112 231222221133124321        31222332113111 2300537037902164322 00100090101   13232       091001728113937131       28241232 3
100538434       1511320181123111991111133133     4444413     44444  99  0622144120053894322212333111 1121312112112111 111222321111114124        44222141144146 4300538037983181737 001000999061  04222       135000544334757151       25632912 2
100539509       153232946111312202222213322234444     2241434     04  08  21 34120053911222123222221 2139312312332222 231222321121111224        44312141114131 4300539038832144023 001000904081  04132       017002640444857154       34421242 1
100540714       1321329461112119451119221311     4244221     42422  99  0112 42220054091211211111111 1112349313311212 139999911219223194        4211314112412222300540038933002738 001000999011  46232       059001787440557144  00   26641252 2
100541530       141132116292212251222213222                                    22005419322212244422212232112332322121 23122232113312132           3211 21  2 6  300541038962003229 0010009    2  04132       017000242440537134       45231222 1
100542712       1221310051223112901122131212     4323133     32412  08  0411 43220054231231212432121 11112433132111221 11122122211113222        31312231124112 2300542039283122435 001000908042  05132       193000637221627212       36541242 2
100543585       1311322362123122212229122322     1113112     31412  99  012221122005439522312233322222132313332332122 233222391113124121        3122123211411102300543040504103537 001000999012  26232       055000130113337221  00   5503223133
100544330       162131106221312253922224224344444     2134434     98  99  21 4422005449122212392322212291312932922122 111922321113211324        44313132144135 4300544040652103422 001000998992  06232       029001509223637231       23021222 3
100545908       1643329461113122242222123122     1344412     24443  02  022121322005459522312144422222232313911332122 231222111123191124        44222122344141 3300545040713103533 001000102021  07131       039002763113137231       42812252 2
100546918       112132116291311224212213211241144     1143423     02  01  12141120054611223113292111 2132313312311111 131222221121114221        4422314113412213300546041852202624 001000902011  02131       021000210333757352  00   5513125111
100547517       152132510112311135111191121122342     2132422     02  02  12 22220054791233213111111 1119343311311212 133112211111122223        42313131124122 2300547042861104714 001000902022  07132       075000506222337321       37541242 3
100548207       112132023211311224992113212144141     2244414     99  08  91 44220054821222121222121 21322121211311221 31122111231111121        41112141144112 4300548043051105019 001000999081  01232       005001095112037321       26231222 2
100549614       152132355112312223222213232212212     1322422     09  02  42212220054995322222444222122323123331222221 23222321251122222        12321122124126 2300549043081190411 001000909021  15132       049000820223617311       31911222 2
100550330       1610311062213192301122942232     4343391     33223  99  9999 43220055033323122444121 21323133133112222 31122192211111114        33313132232126 3300550043273190834 001000999991  17232       133000386223637331       34731232 2
100551734       1232323252123111521912121122     2214421     12422  02  0212 22220055191211112111111 1112343219211922 111191912211113321        44113211124122 2300551043503110035 001000902022  07132       161000815222337321       56541252 1
100552630       112132510112312253222214322                                    120055291323222222122222323123332322222 1112232111111232           3211 11  2 6  300552044284143934 0010009    2  13112       043000773221437432       42811252 2
100553361       1521322322913111531112923113     2222221     44324  98  9912 22220055302213212111111 11123493139112221 33122112111124222        22313141143122 4300553044393122839 001000998992  15222       175000522334457452       47041242 3
100554573       153031023211312221212213322244343     3234433     99  04  23 44220055425222222444122122123129123221991 33222211153121223        43321132144136 3300554044432123129 001000999042  09132       019003857222627412       22811222 1
100555270       1331228422112111131112223114     2222421     22422  98  0812 22220055511111111111111 1112141311211212 133112221221114112        24113121124122 2300555044674221834 001000998081  02132       085002363331857452       23321242 2
100556773       1420312431913121252221233222     2314112     44412  04  042112322005569522222223312222222312919921111 123222112111121321        41222242244111 2300556044694122239 001000904042  04232       031000918221417412       43021232 2
100557205       121031191111319253229294233344444     9244444     99  99  92 44220055793323112399121 9112313919311199 291122922213123124        44112141144142 4300557044712211729 001000999991  07232       119000427330157452       35831232 2
100558864       112132843212312253222113322244314     2231423     03  03  21 44220055891323122333222122323121123321222 13222321113122223        14322132114121 3300558045062190629 001000903032  03132       077000419334137431       55431252 2
100559828       152132005122311251119913321                                    220055991333213111111 11313433133312122 3322221222112332           1121 11  2 61 300559045322191029 0010009    2  10132       023001328333437431  00   24321232 2
100560850       123232344222312251222214222244331     1113423     05  05  21244120056033522122444222122322121221221292 11222321133121123        31322112334121 3300560045361132119 001000905051  02232       039001790331037431       32512242 1
100561919       1221310111113111901111221111     2222221     22212  08  0212 22220056191313312111111 11113433113112121 33122212211114322        22113121122112 2300561045473191932 001000908022  13232       183000638333427411       46641242 1
100562843       121031416112312224922122325144444     1144444     99  99  2994422005629233392933921291239912199199121 299922329991193294        44229149144145 4300562045501191214 001000999992  05232       033001245334157451       19942222 3
100563845       1521329932913122242229132132     4344312     24432  99  992124312005639162321312212219112341111139111 213222321142113124        43222229144136 2300563045693201838 001000999992  22132       071001481113327411       23821222 3
100564803       121132124211312251222214212244413     1113432     03  03  21344120056494422122344222122323121131311211 31222211111212224        13222212334131 2300564046052202122 001000903032  02132       079000644334127411       34121242 2
100565805       121132197212312224222213212231343     1141122     01  01  21931220056522223122322221 2222212139932122 211222322231191123        43329142111121 2300565046701133718 001000901011  23132       079000293440527414       58541232 2
100566816       122131018111312953911223321242311     1233244     98  05  2114212005661123321234322211231213311332121 123121221141113223        1132213133214214300566046931203115 001000998052  06231       003000558222637532  00   2493124112
100567515       1321324561213111531112231112     4242222     23422  99  0812 42120056711221212111111 1131343313311212 133212111211114224        22112221134122 2300567046973181231 001000999082  03232       153000708221627512       53221252 1
100568920       162131510112312225221212122233133     1143422     99  04  21333120056811322222333222121923131132321112 31222321112124221        33222242134121 2300568047222133124 001000999042  06132       039000238225057552  97   4523123113
100569309       111031521211312251222214222                                    220056995323123322222122222423322221222 3312232113311412           2211 21  2 1  300569047393211731 0010009    2  11132       113000487221427512       52211232 2
100570315       152132456121311151111112391444441     2144444     99  99  19 44120057011233213111111 1119399113311911 911922399991194214        41113141144142 4300570047572102827 001000999991  23132       089000626113357551       37441212 3
100571614       132132507122312223122224222                                    220057121221111421121 2131312212332121 22312212121211122           2222 21  2 6  300571047822110221 0010009    2  07132       049001162223637521       33321222 2
100572585       162131106222311161111112311222242     2322222     01  01  12 22220057291233213222111 11113413113112121 33122211111914322        42113121322122 2300572048482110529 001000901012  25132       055000952113327511       36231242 3
100573360       154131325212311211221112322                                    120057315233222222121 1231122213322122 21122221221312432           2232 11  2 62 300573048924173239 0010009    2  09232       067003343444837524  00   31811252 1
100574712       1321223842922122252222133322     4244131     34424  04  0431 4222005741112212244422222222212319122222 231222321153124224        41112132144121 4300574049624223731 001000904042  04132       151000458221657652       48041222 1
100575817       143232843212311242111922311244444     2244444     08  99  12 44220057523311913111111 1111341311211219 133111912111114114        44113141144142 4300575049801212315 001000908991  12132       439000768334437622       45231232 2
100576860       1611323442213122302222143221     1314211     22422  02  0229213220057632222122444222122223121221222229 33222921133121421        42322522124124 2300576050013111138 00100090202   02232       007000283110737621       57841212 1
100577410       1121329461113119531121132133     3431423     44444  03  9999 34120057713233299222222299122131333311992 31222922199194213        1411214914414614300577050174193131 001000903992  01132       011000432312157651  00   45031242 2
100578904       1511323252113122532221143222     3414112     24431  10  9822334120057814322122323222122223121321229192 11122321113121121        41221122144136 1300578050333121537 001000910982  03232       031000736331017611       23022222 2
100579478       133132510112311151111922191324242     2124422     98  99  13 24220057931233212211121 1113393919911211 133292291221122122        42113921144122 2300579050641111719 00100099899   03132       153000373331137621  97   4553125113
100580757       1222322562213122212222133221     3113311     11412  01  012193122005808522212244422219222312923322122 211222121133124221        3322211211411122300580050773111933 001000901012  02231       131000522334757651  00   56541242 3
100581973       1410312642113122512221133221     3133313     31333  06  0621331220058195223122422229222221113321321222 31222321113124423        3322243121313113300581051014111739 001000906062  11132       013001301113137621  00   22611242 1
100582510       141132005121311254211214921144442     2144422     99  99  39 44120058212213199122111 2112219113331219 211992321141113324        42112241344122 2300582051652145227 001000999992  09232       001000566440537624       26431242 3
100583773       142121827232212242222214322324441     1144411     08  08  2122422005831112212232222222222312123132122 231222119153124114        4122914214411111300583051862225928 001000908081  01232       031001123221417612  00   1674224111
100584972       112132365222319151992213321343413     1231412     98  03  21343120058411223222233921 22121133133321221 11222221111122424        13221439114111 2300584052181202819 001000998032  32131       113000419334437722       55633252 2
100585515       112132037221312151922914223                                    220058591323212399121 21323423323321122 3222211113319222           3224 11  2 6  300585052292210929 0010009    2  04132       169000773221657752       52713232 3
100586330       1321320312113122232212143232     3444413     43344  98  9929334120058613322123422221 91323121223221221 11222321131111124        44391149133141 4300586053114121032 001000998991  06232       029001235223637731       23621222 1
100587609       1621317121113112242122122232     3134413     34343  98  052913112005871132212322312222232213122132221 211192321133113213        44223132143143 3300587053534201135 001000998052  04132       021001758113127711       25532242 2
100588717       153131510112311103111212321242442     2122432     98  08  12 42120058815431113111111 1112341313211212 133121212121213114        42113221124132 2300588053781201313 001000998082  19131       001003416113957751       23221222 2
100589704       142131946111312226222293122                                    22005899522292223322222232113921139191 23111211223312122           3291 11  2 6  300589053852112125 0010001    2  09132       119003063333427711       22812222 1
100590715       142131216291312245222213222                                    220059093321122444222122323123213221112 3122291115312122           2221 21  2 1  300590054494212337 0010009    2  03232       091001149225057852       25631232 1
100591218       1421311062213121532222123222     2222234     22222  06  0632 2212005912133312233312222132313333332222 233222321153122322        22321121222124 2300591054714120731 001000906062  08232       057001115222457852       26131222 2
100592216       162232134232312238222213222444444     1244143     98  99  21244120059215623122444222122321123321221222 11222321132124324        44222142141141 3300592055202202522 001000998991  11232       035001325223617811       34422222 1
100593330       1321328432113111531111223912     4343211     33223  99  0612343120059391333213422111 11323433113311121 33111222111112124        32993231132122 3300593055253201831 001000999062  17232       155001399223637821       26841292 3
100594704       1421312431923111511121121212     4344133     43432  04  0431 43120059431333113112121 1132323311231111 133122212213223324        41392241134132 2300594055564201933 001000904042  09132       179000987333437831       44321242 2
100595973       121031416111312253112214211443114     1241343     02  08  21143220059593222111443121 2131213311331121 111122121131111121        14221242113142 3300595055712112629 001000902081  08232       031000689113157841       24731222 2
100596301       144231507121312253222112113                                    220059625223322332112222323132192312192 1122112111312312           1131 11  2 6  300596056452113029 0010009    1  04232       031002899312137831       32211252 2
100597201       1122327121123111901112221312     4222232     42422  06  0212 42220059722213312111111 11193499133112121 33919912221314222        22112241124122 2300597056463113637 001000906022  05132       003001780113157841       27041252 2
100598615       151132116292312251222211222244444     1244434     99  99  21244220059892323122444222122329121121221211 33222221939122214        44223142144136 4300598057062205627 001000999992  05232       037000376334337922       36232222 1
100599918       1221312021913111512211121112     4341223     11412  08  0112 43220059991331312222121 11322131223312222 31222111133123224        12112112114116 2300599057293211032 001000908012  01132       143000987333727912       43021242 2
100600972       1221312172213111901111221111     2324222     12422  99  9912 23120060011323212111111 11111423132112121 33222111211114222        42113111124122 2300600057354211432 001000999992  24232       113001671334437922       23521242 1
100601804       1421312642113122252222121222     4112234     11422  02  0222 41120060111322122222122222323133133311222 33222211113124221        22112111114122 2300601058053184433 001000902022  04222       041000528334737931       55831252 1
100602570       1221314252113111441112223212     2322221     22422  10  0112 23120060211221413111111 11113413132112111 23111212121224122        22112121124122 2300602058213202439 001000910011  11232       037001238113937931       32311222 2
100603910       1521320051223122512222132222     4443411     43444  03  032134412006031123222332122292231312122132121 121212221111111114        34223142134141 4300603058843103632 001000903031  07232       155000982333457951       16034212 2
100604212       1321320372223122172222132122     2154312     31222  06  012222112006042132322223322222291112113132112 211222921111124225        43221532112121 2300604058884202037 00100090601   14222       061000566113317911       47049252 3
100605270       1621315071223111531111133114     4443421     44422  98  9812 44220060591311113111111 11123433113311111 11122222111112124        34113141144122 2300605059024201233 001000998982  02132       093000555331857951  97   3241122112
100606425       1132310232123111901112221211     4324221     42422  02  0112 43220060691213212111111 11323433132112111 33112221121113122        4211314112412222300606059303134238 001000902012  08132       033001083444837924  00   44931252 1
100607254       1321325071213111451112991312     2222221     22412  08  9912 22220060791391213111111 1111243919211212 119112212211294112        22113121124112 2300607059714210531 001000908991  11232       027000982334438022       25631242 2
100608405       1111327081123119992221132232     4443494     44434  99  0319 44220060825333123244121 22322933123399222 11222329123111324        34393142144136 4300608060124210839 001000999032  03112       073000927333758052       22211212 1
100609606       1111329932913122382222142221     3444411     32232  98  082123412006099332212243322212222212122122121 211191221133111124        44221432122131 2300609060513192339 001000998081  05132       125000105331858051       5593123192
100610614       132132708111311134111112121123222     2122212     98  01  12 23220061092233313111111 1131349313311212 133221212211114122        22113121122112 2300610060711140418 001000198011  15132       049000390223618011       45931232 1
100611609       1121322562223122512922942223     4144392     44424  01  9921 4122006111112292244422222132112122122129 211222321133191224        43322442144122 4300611060963123739 001000901992  02132       009000468113158041       45931242 3
100612313       1211325071213122532222142222     4414311     41432  06  0621244220061293223122433222122222121223221212 11222321153124121        43221142114131 2300612061074145133 001000906061  14232       163000306222318011       35034212 2
100613513       1111325212123111401111123233     3333321     33333  99  9912 33220061392223112222111 11323123131111221 33222321111123123        3311213113313213300613061083150232 001000999992  02132       061000229223628011  00   56641242 3
100614423       1121322362113122189222132221     4344111     31314  04  0421243220061411122222222222122212121223321212 11222321232113224        41221132113111 4300614061133134935 001000904042  01112       063000561334358051       37441292 3
100615215       1411322322923122532221232222     4134412     31432  06  0122241220061523323122122121 22223121333121222 31222321133121323        44221132114131 2300615061264194534 001000906012  13232       091000379113938031       35331232 3
100616229       113131236212312290222214224344444     1144444     98  99  29344220061611122122441222229393121321221219 11922329999191224        44229142144141 4300616061282143324 001000998991  01132       071004428331158051       17642212 2
100617828       112132256221311199111123321                                    220061711132213111111 12213433113111121 1399132111311311           3231 11  2 6  300617061392141922 0010009    1  10132       035001328333428011       23221222 2
100618585       122131510111311198111123121324442     2143412     99  02  12 24220061891321311122111 11123433132112221 13221111122224224        42113941134112 2300618061452194128 00100099902   29232       055000589113338021       55431252 3
100619202       132132232292319953999293223224142     1224432     02  02  2232422006191112312222292922932312393112222 911222221211124221        42222121144131 2300619061521143612 001000902029  01132       001000621310918011       36842232 3
100620206       1311221342322122992229921222     1134312     41414  01  012131122006201313332233222222292313312322129 299222221111194323        43221149114116 4300620061863001533 001000901012  01232       033000324444818014       38241212 1
100621806       1332323842923119511122223213     4444323     33332  08  0812 44120062115323113322111 1232312111331122 113122221211191114        43111131133136 2300621062584202539 001000908081  19112       303001799334428112       16231212 2
100622941       152132023212311990111922321444444     2123444     98  98  12 44220062211111311111111 1231343311331212 129121221111114214        4411222113414214300622062962143024 001000998982  16132       015000784331038121  00   44221252 3
100623570       141031891131311232122222121142242     2243422     01  01  12 42220062393323112222121 21322139133311221 31122122251194222        42312241134122 2300623063011194414 001000901012  11232       069000394113928111       36841222 2
100624410       1622322642113111981111223313     4343312     34313  08  9912143220062493321213111111 11193229133111111 23122321131193124        33221131143112 3300624063253194333 001000908992  02132       005001325312138121       33021232 1
100625330       141132317111312253112113223344444     1143142     07  08  21344220062595323223232221 22323113133221111 31222321223121224        44223242231141 2300625063311194419 001000907082  16132       151000581223628111       33421222 1
100626937       1121322431913112901112231113     4424224     44432  08  0812 44220062621211312111111 11113239133112121 33211212111114222        42113141144132 2300626063354152532 001000908082  03232       113000773223628111       42411222 2
100627757       141031106222319905999912313344443     9144444     99  99  21 4422006271313219399999999912312112339922 933999111199924324        43393142144141 4300627063522143429 001000999991  02231       710000427334728111       35039242 3
100628610       132132712111312259222223321232431     1143422     04  99  31932220062821323122233111 2122312912111122 211222921112193214        31922141234122 2300628063531194218 001000904992  06232       029000468113938131       55231252 1
100629954       161132256221312902922223323244343     1323432     01  01  2334422006299222322229219922222312329292299 211222921931114293        43223322134131 2300629063611153419 00100090101   17222       011000775331038121       28541232 3
100630864       112132264211312217222214222241421     1121422     01  01  2124122006302122212244422212222212122122129 211222121133121224        21221122114121 2300630063791153917 001000901011  03132       077000982334138131       26331232 3
100631704       1421319461113122532222942222     4141421     23433  01  0121 4112006311132299249422292221212192121292 211121321132211324        14113922134131 3300631063834203337 00100090101   09132       071001671333428111       23421122 2
100632215       1510311931113111101192221212     4344411     11313  06  0692343220063215133311423111 1292323112332121 123122311222223324        44223211113112 3300632063934150632 001000906062  01232       101000689113918111       25631232 1
100633517       122031712112312225222213322321131     1244122     02  01  2222122006332122212233322222232112113122222 211122223133123221        31222142241121 2300633063942153425 001000902012  08231       065000891222328111       53821232 2
100634727       1652323652223122022222142222     4244112     34412  08  0821342220063491522122444222222222121321321122 11222321113112324        41221232144111 2300634064044195531 001000908082  10112       103002151331028111       35031242 2
100635573       1521325071223111241112243311     2212211     24422  02  0212122220063521222213111111 11323433132199121 33212111121111121        22312121144122 2300635065164123833 001000902021  08132       201000189222658252  97   4563125111
100636847       1321324161113122212221932322     2214111     23122  07  0421222120063611222122433222122223129322221112 11222321133123121        4122112213112102300636065333181931 001000907042  14132       089000189221438232  00   5453125121
100637845       122131243191312251222211222111131     1111131     99  01  2121112006371122312244422212222112122192121 211222321133124221        3132241221113111300637065772164128 001000999012  17232       087000589113338231  00   56434152 3
100638317       1221311911113111991112221111     2242221     22222  02  0212 22220063891311213111111 1111349313211212 133992212221214314        22113121122122 2300638065953194539 001000902022  04132       109000891221538231       44121252 2
100639973       1110313252113122512222242221     1411313     23422  02  022121422006393522212244322212222312323122121 211221321223121321        13221222134121 2300639065994165232 001000902022  08232       031000294113158241       54831212 2
100640810       1421319412113122252222233122     4144312     44442  01  0121141120064023323122433221 22313121131321221 31222122111123324        43222142144141 2300640066333182332 001000901012  10232       087001554222338231       23624242 1
100641781       122131712111311151992222121243342     2132332     01  01  12 43220064111123212222111 29323123133112221 11222111111113323        42113131123132 2300641066352151429 001000901012  10232       023000589112238231       56431242 2
100642813       143232510111312221222214222                                    120064215223122333212122223129221221212 1122232113312232           2215 21  2 6  300642066431173312 0010009       11222       057003394331028211       12311212 2
100643352       152132236212312259112123323344443     3434434     99  05  21 44220064391222122222222222323121333321111 31222211111122424        43323231144136 4300643066441200719 001000999052  05232       069000784331038231       43421242 3
100644301       161132031212319253119222333                                    220064412133211222111 2192312313332199 13322211111111422           2221 21  2 6  300644066724154632 0010009    2  05232       017000281312138231       36541222 2
100645508       1121322362123122252221232122     4434433     41434  06  0621 4422006451112212212212212222292313122111 231222322243191223        44222249114131 4300645066763155039 001000906062  10232       001000984112238221       32911242 2
