  436931 6181C47R111111111229921229413421399422331119313486213232   33.12       1
  437985 6181C22S119999921399999999999999999999999992999875212332   51.19       1
  438606 6181E21R122212119399222223139911399322434219332521213231   29.69       1
  439573 6182C29S222212992311191221314412442233431921312385212122   44.62       1
  440580 6182C40R222222222311212222119419422293913919333513213231   33.62       1
  441334 6181C 1R211111111399922121319932999993131329323185213131   34.58       1
  442985 6182C22S299999999399999299999991999999993922313345812132   59.69       1
  443931 6182C47R211111111321311112234492439491314329332527213231   41.46       1
  444865 6181E47R211111111111991229213412333213499191311425213232   54.69       1
  445952 6181C27S122222222211212222114411943333434211332735212325   22.08       1
  446641 6182C19R222219992311121221214999299393331119332813213321   22.31       1
  447606 6181E21R122222222312212221114421193232931119311775213331   51.04       1
  448620 6181C20R222212212391919923299411929992499321312853213321   52.31       1
  449623 6182Z 4U122222922111112222113411133212411119313626211343   41.81       1
  450931 6182C47R121992222344921929214112999291439119331872213331   43.35       1
  451520 6181Z 4U122211292311212222113911443213931913313656111341   21.69       2
  452505 6182M35U122222222319912221993913249123431921322523191243   39.69       2
  453775 6182P32U112221221311212221233411223212413143112625111341   22.65       2
  454505 6182M35U111211222311121221113411133213131311311547211243   33.65       1
  455970 6181M 8R222222222311112223113421329223431311112487213241   31.50       1
  456435 6181M49S211911192311211121119912943223434219333854212341   52.38       1
  457607 6191E36R212222212399111111192911219292434119133216213111   31.65       1
  458269 6192E26S122212921394919911191919293293439319312603212322   33.27       1
  459608 6191C55R122222222349211221439412441222331249333473213222   45.65       1
  460715 6192C55R122222122399191123214413239423339311343603213321   42.81       1
  461518 6192E36U222222122111112222113421121313211111312467211212   21.38       1
  462828 6192E37R222211212111212121113411123212414412131735213331   31.00       1
  463304 6192E54R222112221319212221323492422223331213112275213131   28.77       1
  464215 6192E42U192222929319912221912912199413491112312806211315   11.54       1
  465252 6192E37R222222222399911221199492414222434321322662223331   35.54       2
  466302 6191E10S122222922131912222913912919931331121313823212334   13.08       1
  467704 6192E37R121111292211921122113211493213431119312725243332   51.38       2
  468847 6191C17S221111111394122222113411419393311221311346212123   55.27       1
  469610 6191E42S212221921341211113133413213423311211112395212113   44.31       1
  470413 6192E25U122292999399911191293911999223919929333696211312   11.00       1
  471301 6191E24U222221222319912222114911433293433119313563211232   44.35       1
  472239 6191E12S122222922111112223113411133212391119112556212233   41.77       1
  473215 6191E42U222292192391912913393992439392494199122693211315   13.88       1
  474301 6192E24U212211292111112229113411199419912111312696211334   11.27       1
  475718 6192E36U122222222311222223912311119223431111333236141115   16.54       2
  476336 6192E37S221111291319921229911411949121131111111425212233   35.42       1
  477978 6191E25S112222221211112223114312323213431112313506212213   22.88       1
  478608 6191C55U212222121311112222112121121913331911313486211223   11.92       1
  479716 6192E36U299229222399919999999992999999999999342992221913   26.08       2
  480252 6192E37S122222222391111223134311419422493421332712222332   44.62       2
  481732 6192E34S211211222311111229911911999293439923313687212313   31.00       1
  482305 6191E12U222222292319111223393931419191411911311202111134   29.69       2
  483740 6191E39R122222222341212223114411293232431929312524213222   25.65       1
  484802 6191E50R211111111319922221413419991113211111313547213211   21.19       1
  485973 6191E34U219221999339112221132313299492433112111183211115   27.81       1
  486704 6191E37R122222922111122223114411133232331111312507213232   53.12       1
  487302 6192E10S222222222319212221343912299293939991313553212232   34.35       1
  488757 6191E51U222222222111112221411912949993339291123656221335   22.04       2
  489248 6192E26S219211222312112221913921229213431229393706212324   31.23       1
  490412 6192E42S222219122319212222112421133222334211112467212214   21.81       1
  491678 6192E13S111111112311221121314111131121413111311686212332   51.08       1
  492608 6192C55R122211222311112222113912991212431219333823213321   22.00       1
  493412 6191E42S222222222319911222912921429923431921313317212114   24.88       1
  494412 6192E42S292222922319212223114421233213214111313997292914   21.50       9
  495609 6192E34S122211212313211222113921423232313111311583212212   42.65       1
  496410 6191E24S222222222339411222229919943993439929332633212334   25.73       1
  497304 6191E54S112222112391221219411932934293433934323383212132   35.27       1
  498618 6191C17S122222222399919222119921193292431119313825212323   21.35       1
  499724 6191E42S122222221219992219112929449919494111313597212213   21.42       1
  500315 6191E36S111111112111222221114431133212331111311476212213   22.88       1
  501703 6192E51S212922121311199922413921339223431113113307212135   38.27       1
  502850 6191C12S222212221319212221419912399223431119312413212232   57.73       1
  503269 6192E26U212212992392199992299493299293499999339852211322   35.27       1
  504478 6192E13U192222222312121221414911413232431419313577221233   32.12       2
  505781 6191E25U222292222331291221112223329493331411313576211214   11.62       1
  506920 6192C55R222212222393391293994911999993933229312813213322   42.69       1
  507603 6192E33R222222222114192221413411423213411111313806213312   21.00       1
  508321 6191E12U122222222111112223114411193211231111313667211333   41.27       1
  509215 6192E42U122222292399911221294943493492334949122263121115   19.69       2
  510203 6191E 9S222292222311111222311913233212219111313506212214   21.81       1
  511201 6192E34S111111222111122222114411113213411112312537212215   14.42       1
  512843 6191E45S291111221399121221319991999493434229319303212132   49.69       1
  513610 6191E42S122291122111912223114411113213431111112517122213   45.12       2
  514248 6192E26S122212222319212223114911923221411119313555212224   32.19       1
  515301 6192E24S122219221329211221111939499113491299329995222934   13.00       2
  516317 6192E18U229929992111921221919911993912491111311907211325   31.69       1
  517732 6192E34S122211212311112222114929243212911419313673212313   32.15       1
  518312 6191C17U222222212314911119199932439491434311313395211125   18.19       1
  519802 6192E50R122222922311212222419421123293111111112415213211   22.62       1
  520229 6191E13R212222222311111221241442141292324229342602123331   39.69       2
  521203 6192E 9U222212221311912221119411499213939113312806211314   21.00       1
  522717 6191E42U122222222349111221331412229322333914321493211213   45.27       1
  523315 6192E36S122222222319112221112112423223432113333346212113   22.73       1
  524954 6192E12S211111111319411212214411433221413211313823212334   13.62       1
  525203 6192E 9S199999999399912229392912229991222999323463212214   26.04       1
  526610 6191E42S129299219393219222914911299221439911111444212213   44.85       1
  527419 6191E39R222222222212112223114123232113211121311307213122   54.58       1
  528847 6192C17U122222222312211221113913494212433111212725211325   12.08       1
  529812 6192C18U291111129319212222312913942213331921113596211223   41.73       1
  530609 6191E34S221111222334211123244431339233321194333631242314   19.69       2
  531603 6191E33R122222121111112222114411139213911111312757213312   41.00       1
  532727 6192E12U291111999311129922113411132222331111331505211235   34.50       1
  533252 6192E37R122222222399911229913111299392433129333704213332   52.35       1
  534315 6191E36U212222222319919223399942219492493229322235221113   25.81       2
  535603 6191E33R111211212311211223113411133233231111313183213111   33.04       1
  536401 6191E44S122221222311112121114911133291431119313823212314   12.46       1
  537856 6191E34S222222921312111222113411223213411111113316212113   24.27       1
  538413 6191E25S122222229111912222112411133212421111312645212312   11.35       1
  539276 6192E51R222222221319211229349111494223439911332665213331   51.00       1
  540412 6192E42S222221222114912222114413213112331419312863212314   22.88       1
  541860 6192E 9S222222222399911911212912929222134219313413212213   27.15       1
  542904 6192E12U122229129212112222114411123213431311312596211234   42.04       1
  543608 6191C55U122222222311212222113411193223431119312703211322   22.31       1
  544219 6191C18S222222222319112229413913949293494111312553212222   34.27       1
  545904 6191E12U111111211399221223219913193213329199131415211234   44.96       1
  546631 6191E36S111211229311212221213421243212333119312656212314   21.15       1
  547231 6192E26R222221221311112222112411139213331121313996213921   41.04       1
  548757 6192E51U122212112399922111339993419921423919312315221134   49.12       2
  549740 6191E39R111111912311992229913919993229939999311703213321   52.00       1
  550727 6192E12S122212229314311221414321121221332314313642212333   36.35       1
  551610 6192E42S111112919312221223313321133223431911313275212113   45.35       1
  552718 6192E36U222222122111912223944411431293133111312195211115   27.54       1
  553732 6191E34S122219212339491121913412249913413119312673222313   32.58       2
  554610 6192E42S212222221319219923114413139433231321113435212214   34.92       1
  555724 6191E42S121212292319192222124211233212331229312753212312   31.85       1
  556317 6192E18U121211212399211229919913999993439129311654211325   34.08       1
  557402 6191C31R122222222319912221913919493391431129313763213321   52.00       1
  558718 6192E36U222222122311112221114411433113331211312556211215   12.15       1
  559610 6192E42S222211992319992229913919993219999299392773212313   42.54       1
  560239 6192E12S112211111311122222413411143121131111113183212132   54.38       1
  561203 6191E 9S221121212319911222343911399422431111111745212314   21.23       1
  562918 6192C40S122222229339912222914919249221339429333263212131   44.38       1
  563276 6192E51R222222222399919229913992999293499999332805213331   51.00       1
  564614 6191E39S211191192391121221242212494423333114311607212325   32.65       1
  565732 6191E34S222222222311212222413411213413431122111525212213   32.35       1
  566814 6191E42R211111111319421121319491133313211129331315213111   57.00       1
  567608 6191C55R222222922129112221113421133219331111312496213222   41.69       1
  568716 6192E36S122222292399912292144492132222991219313912212314   24.04       1
  569817 6192C48U222222929314112293114411199332431121312845211334   51.54       1
  570304 6191E54R111221112119122223114411233212421119313465213231   43.58       1
  571954 6191E12S122222222311112222114411143213331111311667212334   11.42       1
  572978 6191E25S222229291311222222113421131293233111312367212114   13.35       1
  573410 6192E24S122222222111112222112411223213131319313637212334   22.04       1
  574570 6192E42R121111222311911222913921133212439119312716213312   41.00       1
  575412 6191E42S122222221319212221422311419213331211312753212314   22.46       1
  576479 6192C 5U229212929339119222133223233221331111313557211232   41.54       1
  577419 6192E39R211111212319122222913911249212434929112603213322   54.27       1
  578718 6191E36U222222199331911121412921299223929192392793211315   13.88       1
  579815 6192C17S122222222111112222114411123211331311313475212223   34.65       1
  580717 6191E42S212222922311112223443421249121131122312507212213   41.58       1
  581662 6191C28R129292922399221123394992919493394299323383223131   25.42       2
  582609 6192E34S112221221111222223114411133211231111313306212114   13.12       1
  583989 6191E26U121122222111291121111913933211324119213563211222   23.27       1
  584845 6191E36S122222229312112923113421123213431311313606212313   31.42       1
  585972 6192C48U112211919394222223293913439193433114319182191135   49.69       2
  586609 6192E34S122211292111119123113411111213431111313797212314   11.15       1
  587740 6191E39R122922222399292221114421244223134311312383243121   35.19       2
  588864 6191E45S122222222313212223114921193212931119313654242332   52.73       2
  589903 6192C48U112112222211112223114411233223431112313415211233   54.35       1
  590502 6191E21U211111212111122121114411143213931111311566211234   32.00       1
  591931 6191C47U111111112332121122214412243233434114311503211232   35.73       1
  592513 6192E39S111211212112221122114311143213131119313505212223   54.65       1
  593973 6191E34S122292222319122223114911149213431219313676212315   21.54       1
  594256 6192C 1S229291299314229921919933999929439999334639222331   32.12       2
  595718 6191E36U122222292319112222112421323222131344313407211215   24.08       1
  596724 6192E42R122222222339211223293411449922434114312523213212   24.58       1
  597608 6191C55S291111922399911291994919429193499999399556242221   21.50       2
  598305 6192E12S222212221311122221244311122493231311313426142234   27.42       2
  599614 6191E39U221111212311211121111212312113439121311523211225   37.31       1
  600252 6191E37R222222222319111121119911299293434911122252223131   59.69       2
  601985 6192C22R122211222311212222112311443213314321312607223332   41.85       2
  602610 6192E42S222221222311112222313431343212231111313655212314   31.23       1
  603662 6192C28R222222222399921199299992299392499999394202213131   56.65       1
  604281 6192C48U222222291319211122993411449293431223311655211334   41.54       1
  605270 6192C21R222222921311111923213413193433491429311795213331   51.00       1
  606205 6192C 1S222111212313191923313911213213431211313407212232   53.19       1
  607601 6192C28S111111112319921121324913999212431129331682212332   53.85       1
  608248 6191E26U222292229391919229993999999999999999342803221324   34.23       2
  609337 6192C22S222222221319111221114911299923939419133503212232   44.19       1
  610281 6192C48S291111922399921911234912919993319199323545212231   52.19       1
  611731 6191C47R222222122319119221112921411993431911312535213231   22.19       1
  612251 6191C 1S121222922319929121412991929492931129313695212333   41.38       1
  613843 6191E45S222222221219912222194911429233439313312603212332   44.35       1
  614318 6191C22R111111292111229921112911323213431111311555213231   41.46       1
  615620 6191C20S122112911392122191993911999221499129312503212223   46.50       1
  616865 6191E47R222212222399911123319911419193339229323325213132   39.69       1
  617574 6192E18U122212221399112223914993999293131119312313211123   35.77       1
  618817 6191C48U221211292319111211212911939923311219111837211334   51.27       1
  619502 6191E21U191192292311922223914411191221431119311797211334   31.42       1
  620440 6191E39S222222222319212929119991939213931999313993212925   15.35       1
  621337 6192C22R119912221119229919919992999399439999333355213131   43.27       1
  622501 6192C 5U111111212311122222114429142213431111313786211333   21.27       1
  623402 6192C31U221111212319921122293923499992111319311536211224   42.23       1
  624936 6192C48R121911222319122122114911193212491119313707213331   41.00       1
  625920 6191C55U222222222392119191391913923492399921312803211322   42.69       1
  626806 6191C48U211111119111121121114911193213411111311745211332   51.19       1
  627651 6192C27U222212222312212222293911993293413112313645211323   32.12       1
  628410 6191E24S292222999399992229919911999992399111312706212334   21.27       1
  629405 6191C40S122222122111112222114411123311231111313717212333   51.27       1
  630513 6191E39S222222122111112221113911339212133111112477212223   51.92       1
  631513 6191E39S111111212312911222114423143213413319313705212323   51.35       1
  632985 6191C22R222221221319122221114112423223413424323753223332   43.27       2
  633314 6191C29U222222221313112223114321124312431111312316211125   18.12       1
  634270 6191C21R222212222319911921934912499129439991332506213231   31.46       1
  635636 6191C29S211111112319221121113411133221331311311536212225   23.00       1
  636580 6192C40R121111992399991999999942993993999999323999993931   54.73       9
  637507 6192C27R122222199394111121239411419423433212234219213122   22.81       1
  638870 6192C 5R219999992311121123313311423213433111313487213231   41.46       1
  639256 6192C 1S122222222311192223113411193219911111313715212332   41.19       1
  640940 6192C48R211111212319121121113912199213491111112503213231   53.62       1
  641303 6192M 8U112211122211112221113411323212331131313356211145   15.15       1
  642314 6192C29S222222222319112221133921999991231311313215212125   29.27       1
  643318 6191C22R111111211319999991313999493299493999331633213331   52.88       1
  644281 6191C48S122292912331199923423999933423431911213295142132   59.69       2
  645405 6192C40S219221122319212223313911499213131112333507212233   51.96       1
  646620 6192C20R122222922293321121443431321223434424312504223221   55.81       2
  647816 6192C29U122222222391212229414911139422429333313763221324   13.62       2
  648817 6191C48U222222229319112221112311239133431119312715211334   51.54       1
  649785 6192C20U112211222313122221113411233213334111313506211223   33.54       1
  650928 6191Z 4U212222222311112222413411133223311211113533211241   53.65       1
  651817 6191C48U219191212111999122114923113212431141313705211334   51.54       1
  652303 6192M 8U212111222311122221312411423223131122341505211245   14.58       1
  653580 6191C40R122212222311112122923411191231421139312777213331   41.00       1
  654206 6192P53U222222222313122211112411144212431111313606211343   11.77       1
  655281 6192C48S129211222312222123114411123293311119319204212134   45.77       1
  656435 6191M49S191999199311911222939911999299419429311263212141   54.46       1
  657320 6192C27U121111921394121111213423299923294219311367211122   42.81       1
  658985 6192C22S292222992219192121919921243913431312313516212232   51.73       1
  659702 6191P32S222222222394111122339312213393412333312513112242   47.54       2
  660785 6192C20R121221912319191222913921299219991119331836213321   51.00       1
  661713 6191C48U299291991391922229929111499992139331311433211234   49.69       1
  662318 6192C22U111111112343921121214412439231439199321385211132   33.77       1
  663405 6192C40R121112222333911221293921229222334129311296213131   52.58       1
  664801 6191M49S222222222311192221113913233232431111313545212243   52.96       1
  665281 6192C48S111211292312111222213913113911221411311225212134   46.62       1
  666719 6191M 8U212221121319412222113413443292331119313343211142   59.69       1
  667318 6191C22U211111212311121212213911999393431119321585211232   51.88       1
  668928 6191Z 4U222222922399912222113413249121434121312555211241   51.65       1
  669903 6191C48U211111112399121212391411349223434911311555211232   51.88       1
  670303 6192M 8S221111121313111222119921292323313939911405212241   54.12       1
  671480 6192Z 4U122221122119212223113921933212411119313596211243   41.81       1
  672918 6192C40U192292222114912221114493299112313192312857241334   51.65       2
  673254 6192C48U122211112212212121113412213213431131111433211232   55.27       1
  674505 6191M35R211211911331322122243421249193431312311183993141   15.65       9
  675512 6192C48U111111212319199121114411133219431112311756211332   51.08       1
  676702 6192P32U222222222319912221419923499213439919312533211242   44.23       1
  677210 6191C48U222222222112212223413311133213431111312576211234   42.00       1
  678225 6192C22S222221221331112222413912499222439321311417222234   45.00       2
  679503 6192P41S192222221311112222114411133233111111312387212142   42.88       1
  680760 6191P 6S222222222319112222113923443212231311312556212243   31.77       1
  681253 6192P53S122292292319211223913211123323421119212753212343   22.73       1
  682760 6192P 6S199122211399922219219992999992939399324182112143   39.69       2
  683360 6191P53S222222221111212222114411123211111111313326212142   24.69       1
  684651 6192C27U222229922111191221119411141112414311112327211125   18.12       1
  685360 6192P53R122222921119922229113419949212911919113721213341   23.38       1
  686360 6192P53R222222229391221221293411399293429119313893213341   42.38       1
  687509 6191P53S112211222312121222124421233213231111311195232141   55.12       2
  688530 6191P 6S122222222321922223913993292293434119312693212341   52.04       1
  689323 6192P 6U112211122319912222114411123293431119311533141245   19.69       2
  690562 6191P 6S229222222399911222294991499432433329133674212345   14.92       1
  691209 6191P 6S222221212323312223324433112433431311233422212243   39.69       1
  692509 6191P53R121111292211112222114411133213411111311666213341   51.00       1
  693323 6191P 6U122222211394112221311911429922411139311235211145   19.08       1
  694408 6191P 6U122222122119912222119911229113231311113276211144   13.96       1
  695760 6191P 6R122222992211112222419411121232431111312546213241   42.73       1
  696619 6191P 6S222212211319421113323393293232413244312215112143   39.69       2
  697918 6191C40S222222222319921221312413221222232424112543212231   33.62       1
  698760 6191P 6S212211112319219921293411119493439113311406142243   36.62       2
  699805 6191P 6U222222222111219229143913123213231111213377231143   34.31       2
  700303 6191M 8S222222222211192221113411121212311111313517212242   51.73       1
  701970 6192M 8R211111212312122223413411221323331341311306213141   34.08       1
  702760 6191P 6S122211221232122222112421393211231113212576212243   31.81       1
  703509 6192P53R222222222393111221211921923223434121333505213241   52.23       1
  704209 6191P 6S222299229311199229119491423213311112112756232343   31.31       2
  705650 6191P 6U122222222111112223114411123213331111312747211344   11.46       1
  706415 6191P 6S122222229111212211114412133212211111312557212243   11.81       1
  707415 6191P 6U122222921213112222114411133913131111113407211245   15.15       1
  708719 6192M 8U111111222311222223114421193213411319313877211341   21.00       1
  709360 6192P53U122222229311192222913421941213439111313296211143   33.50       1
  710509 6191P53R212222222349921111321432439223139919132467213241   51.50       1
  711775 6191P32R222291922319119211192991393292311199212803213341   12.38       1
  712562 6192P 6S129111212211122222114411422112111111313566242245   13.23       2
  713503 6192P41U222222222312111223313411213212431111312605211344   12.50       1
  714541 6192P41U122212221391911912243943124223411219332652211341   23.38       1
  715916 6192P 6U222222229319221223219993419193439311312546231242   52.00       2
  716503 6192P41S291111922319991291113411149233931119311677212344   11.27       1
  717360 6191P53U222222222319412221112421199213431111112567211241   31.35       1
  718925 6192P 6U222222222111112222113411233211431111113585211244   12.50       1
  719916 6192P 6S222222222319999221914999999119931319393506212244   32.27       1
  720714 6192P 6U211111292111212121113411133213931111311675211345   42.12       1
  721509 6192P53S121121212111211121112411423212431119313805212341   51.04       1
  722805 6191P 6U292222929111112221114421133232111311313376211141   42.77       1
  723541 6192P41S111111212111122222114411129213421113311367212141   22.50       1
  724415 6191P 6S122222222311212222114411233213431111313996292943   11.92       9
  725541 6192P41S121111212313222121114421193221931119313716212341   21.00       1
  726530 6191P 6U291111212391229921993411499293914319314715211342   51.19       1
  727559 6192P 6U222992222399321222419921999291414419313535211242   42.58       1
  728408 6192P 6S119211211311991121424423443121411211312806212344   11.46       1
  729541 6192P41R211111212313921121413411229223491229311623213341   43.81       1
  730408 6192P 6U222222222319919229919419929213434321113635211344   12.50       1
  731503 6192P41U222222222319222222413911119213331221112503111244   19.69       2
  732760 6191P 6U291111111391991129999993294292499999121713211343   33.19       1
  733360 6192P53R221121292391119122312121233213133111311576213241   31.35       1
  734928 6191Z 4U129212119299122221323312424323434413313331141141   49.31       2
  735203 6182E 9S222221222111212222113411133211411411313326212114   14.88       1
  736401 6182E44S111111991341221221113912433222431224311585212214   11.77       1
  737540 6181E51R222212222319411221213911249423433129112595213231   51.62       1
  738860 6181E 9S122222221339122223114411199213431119332583212213   23.08       1
  739203 6181E 9S211111222311222222113313313212413422319703212314   12.88       1
  740252 6182E37R222219219319491922214949119993431399322533213231   53.62       1
  741203 6181E 9U222222999399999919999991999993499999342861221314   16.73       2
  742631 6181E36S211111211324221223223413243223431311111526212214   21.81       1
  743315 6181E36S292212122399921221294342339493494139233325212112   38.08       1
  744570 6181E42R121211992119912122113411133213331111311623213312   42.65       1
  745212 6181E36U212222221399421123999491144492439999323242121115   19.69       2
  746607 6182E36S222212112319912222419413341213431421113506212212   31.38       1
  747215 6182E42U122222222311212222114411133211213113312686211315   11.54       1
  748802 6181E50R122222221311112222113413443293411111313556213211   21.08       1
  749610 6182E42S222221921399921991994419299213499111313566212213   41.38       1
  750717 6181E42S111112112399112222444123239121113411311272212113   55.50       1
  751508 6182E25S229111222119921129119931943992933119393776212313   21.00       1
  752203 6182E 9U122222121311212229114411133211111111312627211314   21.62       1
  753717 6181E42S229919919399991919339992993192419929342343212113   59.69       1
  754412 6181E42U292212111391122222113411112492334129313357231114   23.88       2
  755716 6181E36R121212112299222223314421222221434319311406213212   32.27       1
  756814 6182E42R121191292111111292114421133231431129311793213311   51.62       1
  757631 6181E36S222222221319211222319923319213431919112486142214   23.19       2
  758207 6181E23S299211212111121121312919399922911129334777212312   31.00       1
  759617 6181E25U129211921399229222999991919213414313312273211114   15.35       1
  760718 6182E36U219911292111222222113911933219493223311715211315   11.65       1
  761973 6182E34U229219229399922123222411499123433211111406211215   24.50       1
  762718 6181E36U222222222313112223311411439122434311312226211115   13.46       1
  763518 6182E36R122222221311112221114413233292311119312634213311   22.31       1
  764216 6182E39S222222222399411222213912429493392329323603212325   17.62       1
  765850 6182C12R211222122399321911299493499392423419919253233131   49.69       2
  766732 6182E34S122221221312112223114421113211211331313596212213   31.42       1
  767704 6182E37U192211292311122222413411193232431119333735211333   51.38       1
  768904 6182E12U222222222211112221412411149223231113112456211234   42.27       1
  769304 6182E54S111111222319111122114123123213131129311366212131   12.46       1
  770610 6182E42S222222221313112222413411233232431124312386212115   24.50       1
  771727 6182E12S222222222311221121214421399113439324312695212335   32.08       1
  772607 6182E36S122222222111112222114421243212311119313575212212   11.35       1
  773732 6182E34S211111112111129122113423233212331324311643212313   34.00       1
  774845 6182E36S122212121211112221113413121232311111312556212213   31.42       1
  775315 6182E36S112211122311122222114411211233421119311456222213   23.42       2
  776717 6182E42S122222229319222221314919923122439921112655212313   41.12       1
  777715 6182C55U222222222399221113293432923491133124123245231122   26.04       2
  778912 6182E13R221111912391111221313991499293431919394703213331   52.35       1
  779812 6182E18S121911912312921121912921193291431219311803212322   32.31       1
  780260 6182E18S111111212311121123113411134112491111111286212123   53.38       1
  781803 6182E45S222221211394921211321432112493433114122181222133   29.69       2
  782434 6182E51S111211991399991999999999999993999999393572212231   54.73       1
  783904 6181E12U222222222399911213294943324421422419223205221134   48.31       2
  784516 6182E36S222222292311299229993911999992999229342997222915   22.04       2
  785516 6181E36S112222222391112223113421239212133111313205212115   27.15       1
  786513 6181E39S111211112334121121342413334212434319311647212323   51.77       1
  787412 6181E42U122222111321111211241212111232134322111184211114   24.62       1
  788603 6181E33R122222222319112211914493299233339119332565243211   41.35       2
  789508 6181E25S222211292311212122114311423213433311131546212213   21.58       1
  790631 6181E36S222222229399411221242491344213222229339523212214   24.38       1
  791508 6181E25S122222222113112221312211413212333112313537212213   22.88       1
  792937 6181E39U211111212319122121113411423213431219111625211324   32.42       1
  793973 6181E34S122221222319192122119933429393422112122355212114   43.96       1
  794207 6181E23S291111912319911119319999999913433919333513292212   33.92       9
  795260 6181E18U219111111319291222912911499992421912313833211323   53.12       1
  796260 6181E18U122222922311211221123421423213431119312506211223   53.54       1
  797718 6181E36U212219299319212223111921433213434119112996231915   12.00       2
  798973 6181E34S192222929319112221114411133219211111312627212314   41.62       1
  799412 6181E42U222222222112412222413413243213333123312404221214   29.69       2
  800717 6181E42S199291922311122222114423133213431311313653212313   42.15       1
  801920 6181C55R122229929119122223112111429212431119312676213321   51.00       1
  802330 6181E39R222222221349121121192192499492224219333753113322   44.77       2
  803608 6181C55R122222222311112222112421293211331219319555293221   21.69       9
  804413 6181E25S222222222313912223123913241293339912113483212212   13.35       1
  805617 6181E25U122222122211112222114413139211111111312486211214   13.27       1
  806618 6181C17S222222222399911213232312323223431311312245212123   26.00       1
  807978 6182E25S122229121111112222114311133211111111312327212114   13.12       1
  808574 6182E18R211111911344921991993912944423132239321702213322   55.27       1
  809765 6182E18S121111212391111223313213392212431119323533212221   54.88       1
  810216 6181E39S222222222399921929999913299992499999329643992325   18.96       9
  811508 6182E25S111911212111111223113411233212331111313697212313   21.00       1
  812740 6181E39S211111212211311221413911429223411199131703212322   52.69       1
  813203 6182E 9S222222222319911221913913299911934919312693212314   12.88       1
  814718 6182E36U111211111399929999239242919493433112333821211315   15.50       1
  815248 6181E26S222222222393211121913112494433434921342665212324   31.50       1
  816717 6182E42S122222229319912221394123229192131129312566222213   41.69       2
  817815 6182C17S129292222319291222391919999291939249319405212223   34.27       1
  818513 6182E39S222222222311112223313411119213234111113586212225   42.65       1
  819978 6182E25S292222221311212291914912999293439911312855292314   11.46       9
  820574 6182E18U122222222311119221313911291193299993313855211323   31.35       1
  821773 6182C17U122222222394992923139999399999999919392751221325   18.04       2
  822540 6182E51S211111111319929223311411439923439929311376212133   53.65       1
  823440 6182E39S122222229293311223113911223323421129333323222124   47.85       2
  824610 6182E42S122212222343221221293913449222412119313602212313   45.04       1
  825412 6181E42S111111999319129229113921223233999929311464292214   27.08       9
  826313 6182E26U221211111393212222412311429123431321121465211225   14.42       1
  827631 6181E36S222222222311212221413911239433431319312436212214   23.35       1
  828516 6181E36S122222222224212229239933429393432119122385222115   26.42       2
  829616 6182E26S112221122323112222413413233122231111113316212123   53.38       1
  830608 6182C55U222222222341111211999411199121433919222293211123   19.69       1
  831847 6181C17U222212222399922221224911299393334321311722211325   19.38       1
  832910 6182E37R221919222399911129299912499193391919333663213332   52.73       1
  833201 6181E34S222229222219112221112911933213419311313535212215   23.58       1
  834812 6181E18U222229222119212221113911333212414111113807211322   31.00       1
  835718 6181E36U199211112342121221131322122232433232323183221115   17.46       2
  836718 6181E36U122229192391211211199993229191433111312315231115   19.62       2
  837732 6181E34S222222222319112223213411224323131111112485222213   32.77       2
  838904 6181E12U221112292319291123211211219411434242331532211234   49.69       1
  839864 6181E45S122222121394311122442441422431332312332355242132   54.38       2
  840336 6182E37R211211121391911112213411399293439919313444143232   59.69       2
  841770 6182E13S299112222311211221219431999493424121321835212334   51.54       1
  842920 6182C55R122122229343112121949913299192431311313332123122   49.69       2
  843407 6182E12S112222221311912222414911991299339119312747212334   31.42       1
  844864 6182E45S211111222319212221313921423213431319313627212333   51.77       1
  845304 6181E54S222212922311912221912911239213331211312567212232   31.54       1
  846770 6182E13S191111111311222221914412191231321111311836212332   51.08       1
  847813 6182E12U222222222399221221231412419423431212112306221134   37.31       2
  848301 6181E24S111111292312121221114411413231411111311506212234   14.12       1
  849410 6181E24S112211192319222222113411933212331119311627212334   42.04       1
  850716 6182E36S222292292219211221913911212293434329312513212214   24.38       1
  851607 6182E36S122212121394111122313911113223391121311523212212   24.58       1
  852540 6182E51S122211921322999929319992499933491929131422212231   49.69       1
  853516 6182E36S222222221211222221313911223213333311132447212215   24.50       1
  854718 6181E36U222222222393292221233411133422434241332716221315   11.62       2
  855718 6181E36U111911911311122123113411343213334112313437211215   14.08       1
  856919 6181E37S122211212311111222424113123223431124111436212231   32.46       1
  857904 6181E12U111111112311122123114411133211311111311547211234   44.12       1
  858607 6182E36S222222229311112222412411323213411111312566212212   21.23       1
  859803 6182E45S111119212319221921294491994321319329333823212333   22.69       1
  860610 6182E42S122222222211112221113111333213231111312647212314   31.62       1
  861407 6182E12S111111111319222213113913313131431321311417212234   33.77       1
  862239 6181E12S211112122319921222293911292393339211313466112232   53.04       2
  863919 6182E37S122222222313211229219913434312921999322603222331   33.42       2
  864352 6182E12S112111222111122112114411131233221319311807212332   41.08       1
  865704 6181E37R129999119311299999999911999992999999999719223332   51.50       2
  866304 6181E54U122222122291112222113411133211431111313537211233   33.62       1
  867386 6181E12S111111192111222221112911133211111119313686212333   21.27       1
  868410 6181E24S221112911319411212922111329193311221331417212234   24.19       1
  869716 6182E36R122292222111222223113411123211411111313697213312   31.00       1
  870412 6181E42S212222121319122221113411933213911911311716212314   21.00       1
